player_id,player_name,position,team,opponent,game_date,expected_fpts,median_fpts,std_fpts,floor_fpts,ceiling_fpts,p_above_10,p_above_15,p_above_20,p_above_25,p_hat_trick,p_3plus_points,p_5plus_sog,p_3plus_blocks,exp_goals,exp_assists,exp_shots,exp_blocks,n_historical_games,actual_fpts,error
8479410,M. Sergachev,D,UTA,NJD,2026-01-03,10.0813,8.5,8.146151503010486,1.5,20.7,0.4042,0.1962,0.1062,0.053,0.0086,0.0624,0.1196,0.2494,0.16,0.539,2.1458,1.712,41,1.3,8.7813
8479420,T. Thompson,C,BUF,CBJ,2026-01-03,13.3588,11.0,11.15972018287197,2.8,27.9,0.5516,0.3262,0.2064,0.1306,0.039,0.1074,0.2966,0.0468,0.5258,0.4268,3.507,0.548,39,7.1,6.258800000000001
8479425,F. Hronek,D,VAN,BOS,2026-01-03,7.613620000000001,6.0,7.483345808901257,1.3,16.0,0.2712,0.1122,0.0584,0.0308,0.006,0.051,0.0596,0.1782,0.0842,0.5092,1.461,1.3474,40,16.8,9.18638
8479442,T. Stecher,D,TOR,NYI,2026-01-03,4.60854,2.8,5.583910553402517,0.0,11.110000000000037,0.1286,0.0482,0.0208,0.01,0.0036,0.0192,0.036,0.1158,0.0714,0.2064,0.9656,1.0008,27,1.0,3.6085399999999996
8479520,B. Duhaime,R,WSH,CHI,2026-01-03,4.56568,1.5,8.205816116487133,0.0,11.3,0.131,0.0732,0.046,0.0318,0.0104,0.048,0.0302,0.053,0.122,0.274,0.7524,0.5936,41,2.6,1.9656800000000003
8479525,R. Colton,C,COL,CAR,2026-01-03,6.0006,4.3,7.053565314080532,0.0,13.820000000000073,0.202,0.0814,0.0422,0.0206,0.0068,0.0264,0.1088,0.0428,0.1252,0.2164,2.0182,0.443,39,11.5,5.4994
8479542,B. Hagel,L,TBL,SJS,2026-01-03,12.86352,10.8,10.51192167063663,1.5,26.5,0.5416,0.3276,0.1978,0.1188,0.0338,0.1082,0.2314,0.0468,0.5242,0.4756,3.0656,0.5594,35,11.5,1.3635199999999994
8479591,M. Eyssimont,C,BOS,VAN,2026-01-03,6.16136,4.3,7.398043183869637,0.0,14.5,0.216,0.0892,0.0486,0.0262,0.0104,0.031,0.1146,0.0346,0.158,0.2096,2.0356,0.3412,38,1.5,4.66136
8479619,M. Carcone,L,UTA,NJD,2026-01-03,5.88784,3.0,7.1790787803450105,0.0,14.5,0.2088,0.09,0.0466,0.0244,0.0122,0.0326,0.1152,0.019,0.1664,0.1856,2.001,0.2118,39,13.0,7.11216
8479638,J. Brazeau,R,PIT,DET,2026-01-03,9.283079999999998,7.1,9.051072517309757,1.3,20.0,0.3728,0.1922,0.1054,0.0614,0.0266,0.0682,0.0906,0.067,0.4356,0.3112,1.7924,0.6876,25,0.0,9.283079999999998
8479671,M. Olivier,R,CBJ,BUF,2026-01-03,5.69968,3.0,7.207850157820984,0.0,13.0,0.1766,0.0802,0.0428,0.0254,0.011,0.0338,0.059,0.0738,0.1424,0.2432,1.3492,0.7556,26,11.8,6.100320000000001
8479944,Z. Aston-Reese,L,CBJ,BUF,2026-01-03,4.8628800000000005,2.6,7.788423595670693,0.0,11.5,0.1394,0.0646,0.0362,0.0254,0.0152,0.034,0.0464,0.047,0.1542,0.1998,1.0686,0.5456,20,6.8,1.9371199999999993
8479980,N. Hague,D,NSH,CGY,2026-01-03,4.86612,2.6,7.88236868876355,0.0,11.5,0.14,0.0666,0.0364,0.0224,0.0114,0.035,0.0266,0.1068,0.1308,0.2508,0.7048,0.9004,32,11.8,6.933880000000001
8479983,M. Ferraro,D,SJS,TBL,2026-01-03,6.51236,4.9,6.511070820564003,1.3,13.010000000000037,0.1964,0.0684,0.033,0.0186,0.0062,0.0216,0.0494,0.3298,0.0734,0.1758,1.2024,2.1102,40,-1.0,7.51236
8479987,M. Geekie,C,BOS,VAN,2026-01-03,11.6443,9.5,10.634821649186224,1.5,25.820000000000075,0.4848,0.2784,0.1726,0.109,0.0446,0.11,0.1614,0.029,0.5824,0.401,2.4116,0.321,41,7.1,4.5443
8479992,M. Rasmussen,C,DET,PIT,2026-01-03,5.12092,2.8,7.0049769702405165,0.0,11.6,0.1526,0.0654,0.0368,0.0228,0.0118,0.0318,0.0488,0.0674,0.1384,0.2146,1.1262,0.7194,37,0.8,4.32092
8479996,C. Glass,C,NJD,UTA,2026-01-03,5.82346,3.0,7.58769870437671,0.0,13.4,0.1996,0.0866,0.05,0.0304,0.0158,0.0328,0.0726,0.0364,0.2352,0.1388,1.5788,0.3902,29,1.3,4.52346
8479998,M. Anderson,D,LAK,MIN,2026-01-03,4.911759999999999,2.8,6.541320486140394,0.0,11.1,0.1238,0.047,0.0258,0.0158,0.0076,0.0214,0.0236,0.2134,0.0814,0.1566,0.769,1.5072,39,3.6,1.3117599999999991
8479999,C. Mittelstadt,C,BOS,VAN,2026-01-03,6.2463,3.0,8.481714585506872,0.0,15.8,0.2328,0.1082,0.0608,0.0388,0.0178,0.0448,0.0568,0.033,0.2948,0.2272,1.2046,0.4,31,3.0,3.2462999999999997
8480002,N. Hischier,C,NJD,UTA,2026-01-03,10.14916,8.0,9.006930181499133,1.5,21.010000000000037,0.4114,0.2062,0.1122,0.0672,0.016,0.069,0.1636,0.107,0.2618,0.4868,2.473,0.9652,40,12.0,1.8508399999999998
8480012,E. Pettersson,C,VAN,BOS,2026-01-03,10.59114,8.5,9.15641870495228,1.5,21.9,0.4248,0.2218,0.1176,0.0714,0.0188,0.0744,0.1112,0.2462,0.2962,0.4642,1.9744,1.6568,32,15.0,4.408860000000001
8480014,G. Vilardi,C,WPG,OTT,2026-01-03,9.914079999999998,7.9,9.74334222705946,1.3,21.5,0.4072,0.2164,0.1204,0.0714,0.0268,0.0844,0.1164,0.0442,0.4182,0.4386,2.0602,0.4476,39,2.5,7.4140799999999984
8480015,O. Tippett,R,PHI,EDM,2026-01-03,8.65586,6.0,8.514484227503155,1.5,18.8,0.334,0.1634,0.0914,0.0488,0.0182,0.0496,0.155,0.0432,0.3018,0.2746,2.4412,0.5032,39,17.5,8.84414
8480018,N. Suzuki,C,MTL,STL,2026-01-03,11.88458,9.5,10.462574646022842,1.5,25.8,0.4784,0.2784,0.1682,0.108,0.026,0.1342,0.133,0.082,0.3544,0.7654,2.179,0.8316,40,5.3,6.58458
8480023,R. Thomas,C,STL,MTL,2026-01-03,7.9303,5.6,8.732350193962677,0.0,18.3,0.2986,0.1432,0.0808,0.0468,0.0164,0.0702,0.0706,0.0558,0.239,0.508,1.473,0.587,38,12.0,4.0697
8480028,M. Frost,C,CGY,NSH,2026-01-03,6.820760000000001,4.5,7.862589969113231,0.0,15.9,0.2424,0.1082,0.0606,0.036,0.015,0.0464,0.093,0.0466,0.2044,0.2848,1.7824,0.5092,40,1.0,5.820760000000001
8480039,M. Necas,C,COL,CAR,2026-01-03,12.27206,10.0,10.574856469777734,1.5,26.5,0.5132,0.294,0.1914,0.1196,0.0314,0.156,0.1424,0.0324,0.4534,0.7744,2.2446,0.3402,39,11.3,0.972059999999999
8480043,T. Liljegren,D,SJS,TBL,2026-01-03,7.482859999999999,4.9,11.613085732069663,1.3,14.9,0.2088,0.0976,0.0604,0.0424,0.0278,0.0454,0.0272,0.3402,0.2462,0.1734,0.7476,2.1652,28,12.6,5.117140000000001
8480049,D. Samberg,D,WPG,OTT,2026-01-03,7.8933,5.6,11.215744162114255,1.3,15.700000000000001,0.2398,0.1062,0.061,0.0398,0.0228,0.0446,0.0556,0.261,0.217,0.2274,1.4016,1.762,23,3.3,4.5933
8480064,J. Norris,C,BUF,CBJ,2026-01-03,7.676419999999999,5.0,8.762356189039567,0.0,18.0,0.2902,0.141,0.0754,0.0476,0.0176,0.0636,0.0728,0.0364,0.2926,0.4,1.5258,0.4214,13,9.6,1.9235800000000003
8480069,C. Makar,D,COL,CAR,2026-01-03,13.21486,11.3,9.563747235283877,3.0,26.0,0.5638,0.3308,0.1898,0.112,0.0126,0.1152,0.176,0.2546,0.2778,0.7696,2.6464,1.7092,39,12.5,0.7148599999999998
8480074,A. Texier,L,MTL,STL,2026-01-03,5.0479,3.0,6.943965696199831,0.0,12.8,0.1656,0.0714,0.0382,0.0226,0.0102,0.0322,0.073,0.0216,0.125,0.2474,1.4712,0.246,26,1.3,3.7479000000000005
8480084,N. DeSimone,D,UTA,NJD,2026-01-03,5.14872,3.0,5.972910376156669,0.0,11.5,0.1518,0.0562,0.0274,0.0142,0.0042,0.0208,0.0506,0.131,0.093,0.1658,1.2636,1.0594,16,1.3,3.84872
8480113,A. Iafallo,L,WPG,OTT,2026-01-03,5.7186,3.0,7.29207254763692,0.0,13.0,0.174,0.0824,0.0424,0.0264,0.0134,0.0342,0.0644,0.0714,0.1702,0.1934,1.3918,0.722,39,3.0,2.7186000000000003
8480144,D. Kampf,C,VAN,BOS,2026-01-03,4.5527,1.5,7.188267434507428,0.0,11.5,0.1344,0.0618,0.0348,0.0222,0.0116,0.0288,0.0458,0.0486,0.1476,0.149,1.0834,0.548,19,4.3,0.2526999999999999
8480145,N. Pionk,D,WPG,OTT,2026-01-03,6.668879999999999,4.9,6.279285591976208,1.3,13.5,0.2144,0.0728,0.032,0.0182,0.0052,0.018,0.1034,0.216,0.07,0.151,1.967,1.5226,35,7.6,0.9311200000000008
8480188,F. Zetterlund,L,OTT,WPG,2026-01-03,7.0021,4.5,8.054824491570253,0.0,17.0,0.264,0.1158,0.0664,0.0362,0.0188,0.0424,0.1034,0.028,0.2692,0.214,1.9012,0.367,39,2.6,4.402100000000001
8480196,J. Bryson,D,BUF,CBJ,2026-01-03,3.36046,1.3,6.04666673369717,0.0,9.5,0.091,0.0374,0.0206,0.0142,0.0068,0.021,0.0244,0.074,0.0752,0.1716,0.5488,0.6602,23,2.3,1.06046
8480208,D. Batherson,R,OTT,WPG,2026-01-03,11.020660000000001,8.5,9.97952960636923,1.5,24.210000000000036,0.456,0.2518,0.153,0.0914,0.0278,0.1152,0.1276,0.0324,0.4284,0.5984,2.22,0.3602,36,12.5,1.4793399999999988
8480220,N. Cates,L,PHI,EDM,2026-01-03,7.9342,5.6,8.508664193632276,0.0,18.0,0.2896,0.1388,0.0746,0.0448,0.0192,0.05,0.0998,0.0816,0.2706,0.3016,1.7842,0.816,39,0.5,7.4342
8480246,N. Perbix,D,NSH,CGY,2026-01-03,4.73602,2.8,6.005594105465337,0.0,11.1,0.1308,0.048,0.024,0.014,0.005,0.019,0.042,0.1398,0.0824,0.1448,1.0528,1.1374,37,13.2,8.46398
8480281,A. Toropchenko,R,STL,MTL,2026-01-03,4.80548,2.8,7.487210827110454,0.0,11.0,0.1218,0.0576,0.0328,0.0208,0.0112,0.027,0.046,0.0908,0.1202,0.1308,1.1566,0.8796,26,9.8,4.9945200000000005
8480289,M. Barron,C,WPG,OTT,2026-01-03,6.4893,4.3,8.088244525853556,0.0,14.710000000000036,0.2178,0.0972,0.0598,0.0342,0.0164,0.0406,0.0756,0.0586,0.2198,0.2278,1.5528,0.652,33,1.5,4.9893
8480336,S. Walker,D,CAR,COL,2026-01-03,7.393179999999999,5.8,6.45013329223513,1.3,15.0,0.2528,0.1008,0.0416,0.02,0.0044,0.02,0.124,0.2222,0.0932,0.1758,2.1652,1.5806,40,7.1,0.29317999999999955
8480355,M. Kastelic,C,BOS,VAN,2026-01-03,5.755039999999999,3.0,7.274308943013074,0.0,12.9,0.1746,0.0736,0.041,0.0264,0.0118,0.0316,0.0596,0.0962,0.1582,0.1908,1.3424,0.8898,41,1.5,4.255039999999999
8480426,C. D'Astous,D,TBL,SJS,2026-01-03,5.74776,4.3,6.361376814998464,0.0,12.8,0.1802,0.0686,0.0332,0.0182,0.0038,0.029,0.0426,0.1326,0.0932,0.3096,1.1722,1.0582,33,9.1,3.352239999999999
8480434,S. Durzi,D,UTA,NJD,2026-01-03,8.02122,6.3,7.119942957046777,1.3,16.1,0.2866,0.1192,0.056,0.0282,0.0048,0.0372,0.074,0.2834,0.0708,0.4056,1.6666,1.8524,20,6.8,1.2212199999999998
8480448,P. Kelly,C,COL,CAR,2026-01-03,5.49494,3.0,7.776306089423178,0.0,13.0,0.1746,0.0754,0.041,0.0236,0.0136,0.0296,0.063,0.0574,0.1914,0.1532,1.3564,0.6288,39,2.6,2.8949399999999996
8480748,K. Sherwood,L,VAN,BOS,2026-01-03,8.95094,6.0,8.759740356677245,1.3,19.8,0.379,0.1754,0.0992,0.0504,0.0244,0.0416,0.1588,0.0388,0.4312,0.1234,2.4494,0.4608,40,2.3,6.650939999999999
8480762,E. Robinson,L,CAR,COL,2026-01-03,5.318959999999999,3.0,7.3696833390858805,0.0,13.0,0.191,0.0832,0.042,0.0252,0.0128,0.0312,0.0594,0.0178,0.2452,0.1412,1.3954,0.1742,34,5.0,0.3189599999999988
8480796,M. Fehérváry,D,WSH,CHI,2026-01-03,6.712439999999999,4.9,6.494875614390163,1.3,14.1,0.2124,0.0824,0.0414,0.02,0.0056,0.0256,0.049,0.304,0.0818,0.2408,1.2368,1.9318,41,2.6,4.112439999999999
8480797,J. Farabee,L,CGY,NSH,2026-01-03,7.2405,4.5,7.88901931484516,0.0,16.3,0.2518,0.1152,0.0618,0.0356,0.0152,0.0398,0.1038,0.0714,0.2272,0.2348,1.8688,0.763,40,-1.0,8.2405
8480800,Q. Hughes,D,MIN,LAK,2026-01-03,10.77394,9.2,8.659781225666153,1.5,22.1,0.449,0.2294,0.126,0.0648,0.008,0.093,0.1634,0.1568,0.0944,0.8062,2.5094,1.1948,36,9.3,1.473939999999999
8480801,B. Tkachuk,L,OTT,WPG,2026-01-03,10.885620000000001,8.6,9.188649694900768,1.5,22.5,0.4594,0.249,0.1348,0.0752,0.0134,0.0706,0.2692,0.028,0.2664,0.4932,3.4354,0.3484,19,9.0,1.8856200000000012
8480802,R. McLeod,C,BUF,CBJ,2026-01-03,5.94362,3.0,7.307700000383158,0.0,14.9,0.2094,0.0994,0.0522,0.0318,0.0098,0.0498,0.0556,0.0388,0.1686,0.3716,1.2262,0.4154,39,4.3,1.6436200000000003
8480803,E. Bouchard,D,EDM,PHI,2026-01-03,11.23748,9.3,8.910314430456424,2.6,22.8,0.4632,0.2466,0.1416,0.0746,0.008,0.0918,0.1526,0.1994,0.16,0.7372,2.431,1.4566,41,14.0,2.7625200000000003
8480807,M. Samuelsson,D,BUF,CBJ,2026-01-03,8.31148,6.4,7.191776985530071,1.3,16.410000000000036,0.3068,0.13,0.0626,0.0328,0.0064,0.0376,0.0576,0.3322,0.1506,0.3338,1.4126,2.0936,37,6.0,2.3114799999999995
8480813,J. Veleno,C,MTL,STL,2026-01-03,6.2118,2.8,12.726640120628854,0.0,14.5,0.1654,0.096,0.0648,0.0472,0.017,0.0634,0.0482,0.0608,0.1694,0.4006,1.0864,0.607,35,0.0,6.2118
8480817,K. Miller,D,CAR,COL,2026-01-03,6.738339999999999,5.6,6.360643367175997,1.3,14.1,0.2242,0.0812,0.042,0.0198,0.003,0.0314,0.0766,0.1364,0.062,0.3836,1.687,1.1128,32,5.5,1.238339999999999
8480829,J. Kotkaniemi,C,CAR,COL,2026-01-03,4.5314,2.6,6.600577402015675,0.0,11.1,0.1322,0.057,0.0312,0.02,0.0092,0.0264,0.0482,0.046,0.1116,0.1826,1.1926,0.523,24,0.8,3.7314
8480830,A. Svechnikov,R,CAR,COL,2026-01-03,9.42808,7.3,8.874413981418718,1.5,20.0,0.3832,0.1928,0.1078,0.0594,0.0158,0.0722,0.1766,0.0268,0.2692,0.4816,2.6362,0.2386,40,15.0,5.57192
8480831,A. Regula,D,EDM,PHI,2026-01-03,6.30842,2.8,11.543507227164541,0.0,13.0,0.1598,0.0848,0.0524,0.04,0.0296,0.0446,0.0272,0.184,0.2594,0.1498,0.7586,1.3714,24,9.0,2.69158
8480834,T. Emberson,D,EDM,PHI,2026-01-03,5.8194,4.1,8.074234059029996,0.0,12.6,0.1562,0.0652,0.0376,0.0242,0.0148,0.0284,0.0258,0.2684,0.1448,0.1648,0.6854,1.779,36,-0.5,6.3194
8480835,J. Drury,C,COL,CAR,2026-01-03,4.979539999999999,2.8,6.976235617322569,0.0,11.5,0.1448,0.0628,0.0326,0.0208,0.0098,0.0272,0.0452,0.0766,0.1494,0.1612,1.0926,0.7938,39,13.1,8.120460000000001
8480839,R. Dahlin,D,BUF,CBJ,2026-01-03,10.482439999999999,8.6,8.51004956779924,1.5,21.0,0.4322,0.2122,0.1138,0.0582,0.0074,0.0736,0.1808,0.1516,0.1264,0.6546,2.6848,1.1788,35,1.3,9.182439999999998
8480848,T. Dellandrea,C,SJS,TBL,2026-01-03,5.537979999999999,2.8,8.376705767758589,0.0,12.8,0.16,0.075,0.0412,0.0294,0.018,0.0382,0.0486,0.0898,0.1652,0.2212,1.0706,0.8576,40,2.8,2.7379799999999994
8480849,B. Hayton,C,UTA,NJD,2026-01-03,5.4778,3.0,7.174898965142297,0.0,12.8,0.169,0.0702,0.0376,0.0238,0.0118,0.0302,0.0918,0.0386,0.1268,0.2028,1.7146,0.429,36,6.5,1.0221999999999998
8480855,J. McBain,C,UTA,NJD,2026-01-03,4.58302,2.8,6.328046276663912,0.0,11.1,0.122,0.0478,0.0258,0.0168,0.0068,0.0214,0.0524,0.0668,0.0898,0.157,1.2612,0.7224,41,-0.5,5.08302
8480860,K. Bahl,D,CGY,NSH,2026-01-03,4.62212,2.8,5.68723084687091,0.0,10.810000000000038,0.1204,0.0456,0.0212,0.0108,0.0036,0.0158,0.0274,0.1996,0.0766,0.1238,0.8092,1.4254,39,10.4,5.777880000000001
8480865,N. Dobson,D,MTL,STL,2026-01-03,10.55344,9.0,8.047822821508934,2.6,20.7,0.435,0.2148,0.1074,0.0568,0.0082,0.0574,0.0944,0.3828,0.1728,0.504,1.8958,2.3438,40,4.5,6.05344
8480873,R. Sandin,D,WSH,CHI,2026-01-03,6.6551,5.0,6.396117415276239,1.3,14.0,0.2112,0.0796,0.0394,0.0194,0.005,0.0278,0.0468,0.256,0.0646,0.3126,1.248,1.746,35,0.0,6.6551
8480879,J. Bernard-Docker,D,DET,PIT,2026-01-03,6.72872,3.0,11.25338967429814,0.0,14.3,0.1802,0.0914,0.0602,0.0428,0.0284,0.049,0.0344,0.2118,0.2458,0.1732,0.9102,1.4844,26,2.6,4.1287199999999995
8480893,K. Marchenko,R,CBJ,BUF,2026-01-03,11.698379999999998,9.8,9.665904788254434,1.5,24.0,0.4962,0.272,0.1598,0.089,0.0244,0.086,0.2308,0.0516,0.4046,0.4738,3.0146,0.5806,35,3.0,8.698379999999998
8480980,C. Dewar,C,PIT,DET,2026-01-03,5.11004,3.0,7.103017893712503,0.0,12.6,0.1572,0.069,0.0384,0.0236,0.0098,0.0286,0.0696,0.0374,0.1458,0.1692,1.4898,0.4368,39,13.5,8.38996
8480995,P. Holmberg,R,TBL,SJS,2026-01-03,5.3578,3.0,7.306151870855135,0.0,13.0,0.1744,0.0762,0.0398,0.0242,0.0116,0.0338,0.0582,0.0394,0.1812,0.1974,1.3386,0.453,33,2.5,2.8578
8481006,T. Tucker,D,STL,MTL,2026-01-03,4.87706,2.8,7.446518096157425,0.0,11.4,0.1342,0.0606,0.0346,0.0226,0.0138,0.0302,0.0406,0.0916,0.1298,0.169,1.1106,0.7682,37,0.5,4.37706
8481013,J. Berggren,R,STL,MTL,2026-01-03,5.7956,3.0,7.5664821839478345,0.0,13.5,0.2082,0.0854,0.048,0.0272,0.0136,0.0386,0.0656,0.0194,0.2012,0.2796,1.439,0.221,22,10.5,4.7044
8481024,L. Karlsson,C,VAN,BOS,2026-01-03,5.9934,3.0,8.0848552516418,0.0,15.6,0.2176,0.104,0.054,0.0358,0.0194,0.0416,0.0716,0.0174,0.2736,0.1988,1.44,0.186,37,10.0,4.0066
8481030,J. St. Ivany,D,PIT,DET,2026-01-03,6.335,4.5,7.0844759156905885,0.0,13.820000000000073,0.1902,0.0804,0.04,0.0204,0.008,0.028,0.0498,0.205,0.0834,0.272,1.31,1.491,7,3.0,3.335
8481043,C. Koepke,L,WPG,OTT,2026-01-03,4.3135,2.6,6.1153439600728925,0.0,10.0,0.1278,0.0482,0.0242,0.0154,0.0068,0.0202,0.0594,0.0244,0.0986,0.1866,1.345,0.277,25,2.8,1.5135000000000005
8481056,S. Stastney,D,EDM,PHI,2026-01-03,5.3101,2.8,8.35623216467805,0.0,12.010000000000037,0.1508,0.0686,0.0404,0.0266,0.0152,0.0346,0.0368,0.1188,0.151,0.1992,0.9946,0.949,40,2.6,2.7101
8481068,Y. Sharangovich,C,CGY,NSH,2026-01-03,5.73576,3.0,7.246052526886623,0.0,13.560000000000219,0.2058,0.0844,0.0428,0.0266,0.0152,0.0298,0.0852,0.0266,0.221,0.1318,1.7118,0.2952,36,4.0,1.73576
8481122,S. Benoit,D,TOR,NYI,2026-01-03,13.2299,4.1,38.627917106543556,0.0,29.010000000000037,0.2248,0.1546,0.1204,0.104,0.0932,0.1082,0.0246,0.2238,1.0304,0.131,0.6326,1.55,35,1.3,11.9299
8481161,J. Christiansen,D,CBJ,BUF,2026-01-03,4.883859999999999,1.5,10.957879607862097,0.0,11.5,0.1302,0.0698,0.0432,0.0354,0.0238,0.0436,0.0282,0.063,0.2112,0.1656,0.8468,0.5362,23,2.8,2.0838599999999996
8481219,J. Aspirot,D,BOS,VAN,2026-01-03,5.03716,2.8,6.352708645483437,0.0,11.4,0.1428,0.0568,0.0294,0.0168,0.0046,0.023,0.0344,0.1824,0.0912,0.1578,0.9272,1.3712,21,1.3,3.7371600000000003
8481237,K. MacLean,C,NYI,TOR,2026-01-03,4.1379,1.5,7.946184844942885,0.0,10.0,0.1144,0.0558,0.0328,0.0236,0.0144,0.0302,0.0398,0.0318,0.1514,0.1326,1.0002,0.371,26,1.5,2.6379
8481477,N. Sturm,C,MIN,LAK,2026-01-03,5.46018,3.0,7.480094676379437,0.0,13.5,0.175,0.083,0.046,0.0268,0.0142,0.0372,0.0546,0.049,0.1802,0.2192,1.241,0.5486,20,1.5,3.9601800000000003
8481481,B. Lizotte,C,PIT,DET,2026-01-03,4.3372,1.5,6.5831299668166965,0.0,11.1,0.1354,0.058,0.0286,0.0186,0.009,0.0254,0.0508,0.0404,0.1318,0.1538,1.1132,0.449,30,5.5,1.1627999999999998
8481522,P. Krebs,C,BUF,CBJ,2026-01-03,5.3998800000000005,3.0,7.862516898907118,0.0,12.7,0.1636,0.073,0.0402,0.0252,0.0138,0.0364,0.0522,0.0538,0.1408,0.2794,1.206,0.5696,39,7.9,2.50012
8481524,B. Byram,D,BUF,CBJ,2026-01-03,7.18226,5.0,7.39498582097356,0.0,16.1,0.256,0.114,0.0586,0.0308,0.0094,0.0382,0.0468,0.163,0.2218,0.2812,1.2936,1.2292,39,4.8,2.3822600000000005
8481528,D. Cozens,C,OTT,WPG,2026-01-03,9.24146,6.5,9.21760918396956,1.3,20.0,0.37,0.1824,0.1038,0.06,0.019,0.0756,0.1502,0.0328,0.2844,0.4742,2.3332,0.3742,39,7.5,1.74146
8481532,A. Turcotte,C,LAK,MIN,2026-01-03,4.59286,1.5,8.50992920184416,0.0,11.3,0.1284,0.0646,0.0418,0.0282,0.018,0.0352,0.0458,0.04,0.1718,0.1586,1.0068,0.4492,38,8.6,4.00714
8481533,T. Zegras,C,PHI,EDM,2026-01-03,10.51122,8.5,10.074712309123273,1.3,24.010000000000037,0.427,0.233,0.1408,0.0912,0.0238,0.1126,0.1342,0.029,0.3782,0.611,2.1944,0.2904,39,3.0,7.51122
8481535,N. Hoglander,L,VAN,BOS,2026-01-03,5.229139999999999,3.0,7.349983731981997,0.0,12.610000000000037,0.1644,0.0734,0.0432,0.0252,0.0128,0.0326,0.0746,0.026,0.1578,0.179,1.5342,0.3498,7,0.0,5.229139999999999
8481540,C. Caufield,R,MTL,STL,2026-01-03,11.80786,9.8,10.121398333254156,1.5,25.0,0.4954,0.2852,0.1694,0.1002,0.036,0.105,0.1858,0.0288,0.5068,0.4714,2.7452,0.2982,40,6.0,5.80786
8481542,M. Seider,D,DET,PIT,2026-01-03,11.2052,9.4,8.337146811709628,2.8,21.810000000000038,0.4694,0.2382,0.1264,0.0698,0.009,0.067,0.141,0.3542,0.1632,0.554,2.3194,2.189,42,1.6,9.6052
8481546,C. York,D,PHI,EDM,2026-01-03,7.05762,5.6,6.573903097521289,1.3,14.7,0.2356,0.0948,0.044,0.0216,0.0036,0.0356,0.0386,0.2942,0.0536,0.4,1.1112,1.9114,32,10.3,3.2423800000000007
8481553,B. Brink,R,PHI,EDM,2026-01-03,6.950259999999999,4.5,7.897277501291188,0.0,16.5,0.2532,0.1122,0.0622,0.0364,0.0156,0.0448,0.0838,0.0468,0.2514,0.237,1.7524,0.5292,39,14.6,7.64974
8481556,J. Beecher,C,CGY,NSH,2026-01-03,4.88702,2.6,8.675344922226436,0.0,11.5,0.1334,0.0668,0.039,0.0284,0.0176,0.0348,0.048,0.072,0.1602,0.1506,1.046,0.7124,24,0.0,4.88702
8481557,M. Boldy,L,MIN,LAK,2026-01-03,13.8556,11.5,10.732096376756965,2.8,28.0,0.5922,0.3576,0.216,0.1356,0.0402,0.1216,0.2472,0.0636,0.5704,0.514,3.1514,0.703,42,19.5,5.644399999999999
8481559,J. Hughes,C,NJD,UTA,2026-01-03,11.698,9.8,10.00648209911955,1.5,24.5,0.4964,0.2714,0.1544,0.0948,0.0252,0.0854,0.2456,0.0458,0.4082,0.4436,3.152,0.507,22,13.5,1.8019999999999996
8481568,A. Vlasic,D,CHI,WSH,2026-01-03,5.1238399999999995,3.0,5.928631516159526,0.0,11.3,0.1374,0.0566,0.0266,0.0132,0.0052,0.0208,0.0284,0.223,0.0752,0.163,0.8516,1.5868,39,2.0,3.1238399999999995
8481580,C. McMichael,C,WSH,CHI,2026-01-03,6.90782,4.5,8.28093719621155,0.0,15.8,0.2414,0.106,0.0598,0.034,0.0108,0.0466,0.1088,0.0438,0.1358,0.3876,1.916,0.4744,41,11.4,4.49218
8481582,N. Robertson,L,TOR,NYI,2026-01-03,6.804520000000001,4.5,7.628369391265737,0.0,16.0,0.2368,0.1108,0.0578,0.0334,0.0146,0.0398,0.0926,0.0394,0.2184,0.272,1.7616,0.5004,38,12.0,5.195479999999999
8481593,J. Struble,D,MTL,STL,2026-01-03,12.68148,1.3,47.89693460973886,0.0,24.5,0.1978,0.1466,0.1116,0.0992,0.0902,0.1102,0.0154,0.0594,1.1464,0.2024,0.3876,0.5136,31,-0.5,13.18148
8481596,S. Pinto,C,OTT,WPG,2026-01-03,9.27256,6.5,9.25866551109824,1.3,20.0,0.3668,0.1828,0.1068,0.0636,0.0252,0.0646,0.1406,0.0522,0.3768,0.2978,2.2368,0.5872,29,7.0,2.2725600000000004
8481598,P. Broberg,D,STL,MTL,2026-01-03,6.440739999999999,4.9,6.547726494929366,1.3,13.4,0.1958,0.077,0.038,0.0214,0.0072,0.0278,0.049,0.2378,0.083,0.26,1.2762,1.6378,42,0.0,6.440739999999999
8481601,S. Holmstrom,R,NYI,TOR,2026-01-03,5.82484,3.0,7.201622246022072,0.0,14.3,0.2014,0.0906,0.0468,0.028,0.0122,0.041,0.0482,0.0618,0.2046,0.26,1.0744,0.6958,40,6.8,0.9751599999999998
8481606,J. Spence,D,OTT,WPG,2026-01-03,5.72328,4.3,6.181287409722994,0.0,12.910000000000037,0.1902,0.0696,0.0336,0.0166,0.0028,0.0308,0.0634,0.0816,0.0698,0.349,1.4674,0.7216,30,0.0,5.72328
8481607,A. Johansson,D,DET,PIT,2026-01-03,13.21386,3.0,39.6904828126391,0.0,27.910000000000036,0.2258,0.1536,0.118,0.104,0.0934,0.106,0.0224,0.1906,1.0426,0.1334,0.71,1.3912,42,0.8,12.41386
